Date,Close
2018/6/28,3423.53
2018/6/29,3510.98
2018/7/2,3407.96
2018/7/3,3409.28
2018/7/4,3363.75
2018/7/5,3342.44
2018/7/6,3365.12
2018/7/9,3459.18
2018/7/10,3467.52
2018/7/11,3407.53
2018/7/12,3481.06
2018/7/13,3492.69
2018/7/16,3472.09
2018/7/17,3449.38
2018/7/18,3431.32
2018/7/19,3428.34
2018/7/20,3492.89
2018/7/23,3525.75
2018/7/24,3581.71
2018/7/25,3577.75
2018/7/26,3536.25
2018/7/27,3521.23
2018/7/30,3515.08
2018/7/31,3517.66
2018/8/1,3447.39
2018/8/2,3370.96
2018/8/3,3315.28
2018/8/6,3273.27
2018/8/7,3368.87
2018/8/8,3314.51
2018/8/9,3397.53
2018/8/10,3405.02
2018/8/13,3390.34
2018/8/14,3372.91
2018/8/15,3291.98
2018/8/16,3276.73
2018/8/17,3229.62
2018/8/20,3267.25
2018/8/21,3326.65
2018/8/22,3307.95
2018/8/23,3320.03
2018/8/24,3325.33
2018/8/27,3406.57
2018/8/28,3400.17
2018/8/29,3386.57
2018/8/30,3351.09
2018/8/31,3334.50
2018/9/3,3321.82
2018/9/4,3363.90
2018/9/5,3298.14
2018/9/6,3262.88
2018/9/7,3277.64
2018/9/10,3230.07
2018/9/11,3224.21
2018/9/12,3202.02
2018/9/13,3236.57
2018/9/14,3242.09
2018/9/17,3204.92
2018/9/18,3269.43
2018/9/19,3312.48
2018/9/20,3310.13
2018/9/21,3410.49
2018/9/25,3379.80
2018/9/26,3417.24
2018/9/27,3403.59
2018/9/28,3438.86
2018/10/8,3290.90
2018/10/9,3288.69
2018/10/10,3281.60
2018/10/11,3124.11
2018/10/12,3170.73
2018/10/15,3126.45
2018/10/16,3100.97
2018/10/17,3118.25
2018/10/18,3044.39
2018/10/19,3134.95
2018/10/22,3270.27
2018/10/23,3183.43
2018/10/24,3188.20
2018/10/25,3194.31
2018/10/26,3173.64
2018/10/29,3076.89
2018/10/30,3110.26
2018/10/31,3153.82
2018/11/1,3177.03
2018/11/2,3290.25
2018/11/5,3262.84
2018/11/6,3243.15
2018/11/7,3221.91
2018/11/8,3212.77
2018/11/9,3167.44
2018/11/12,3205.14
2018/11/13,3237.38
2018/11/14,3204.94
2018/11/15,3242.37
2018/11/16,3257.67
2018/11/19,3294.60
2018/11/20,3218.41
2018/11/21,3226.49
2018/11/22,3214.43
2018/11/23,3143.48
2018/11/26,3141.24
2018/11/27,3137.24
